SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2106 Tablerock Ct,Calistoga,CA,94515,827700,3,2.0,Palisades,1294,5872,1993,102,640,,Active,,,https://www.redfin.com/CA/Calistoga/2106-Tablerock-Ct-94515/home/12197294,BAREIS,323045059,N,Y,38.5909039,-122.578973
MLS Listing,,Single Family Residential,3 Zinfandel Ln,St. Helena,CA,94574,17500000,3,2.5,St. Helena,2643,840708,1980,103,6621,,Active,,,https://www.redfin.com/CA/St-Helena/3-Zinfandel-Ln-94574/home/39988722,BAREIS,323037494,N,Y,38.497635,-122.427518
MLS Listing,,Vacant Land,112 W Carolyn Dr Dr,American Canyon,CA,94503,325000,,,American Canyon,,93654,,104,,,Active,,,https://www.redfin.com/CA/American-Canyon/112-W-Carolyn-Dr-94503/home/173934592,BAREIS,323044651,N,Y,38.1762873,-122.2618589
MLS Listing,,Single Family Residential,48 Bryan Ave,Napa,CA,94558,575000,2,1.0,Napa,765,5384,1941,105,752,,Active,,,https://www.redfin.com/CA/Napa/48-Bryan-Ave-94558/home/12188087,BAREIS,323044243,N,Y,38.2978644,-122.3100209
MLS Listing,,Vacant Land,0 Berryessa Knoxville Rd,Napa,CA,94558,1495000,,,Napa,,5226329,,105,,,Active,,,https://www.redfin.com/CA/Napa/Berryessa-Knoxville-Rd-94558/home/21823290,BAREIS,323044315,N,Y,38.793747,-122.352478
MLS Listing,,Vacant Land,509 Canon Park Dr,St. Helena,CA,94574,435000,,,St. Helena,,64469,,105,,,Active,,,https://www.redfin.com/CA/Saint-Helena/509-Canon-Park-Dr-94574/home/12198902,BAREIS,323043939,N,Y,38.5342521,-122.4724865
MLS Listing,,Vacant Land,0 W Pueblo Ave,Napa,CA,94558,650000,,,Napa,,24082,,105,,,Active,,,https://www.redfin.com/CA/Unknown/W-Pueblo-Ave-94558/home/21824531,BAREIS,323043673,N,Y,38.3122377,-122.3166068
MLS Listing,,Mobile/Manufactured Home,900 N Champagne Cir,Calistoga,CA,94515,174100,2,2.0,Chateau Calistoga,1248,,1978,106,140,,Active,,,https://www.redfin.com/CA/Calistoga/900-Champagne-N-94515/home/184532166,BAREIS,323044094,N,Y,38.582097,-122.5706579
MLS Listing,,Single Family Residential,1315 Crestmont Dr,Angwin,CA,94508,6300000,6,6.0,Angwin,5706,111949,1978,106,1104,,Active,,,https://www.redfin.com/CA/Angwin/1315-Crestmont-Dr-94508/home/12199953,BAREIS,323041883,N,Y,38.5481321,-122.4546365
MLS Listing,,Vacant Land,0 Soda Canyon Rd,Napa,CA,94558,20995000,,,Napa,,12109680,,106,,,Active,,,https://www.redfin.com/CA/Napa/0-Soda-Canyon-Rd-94558/home/183062755,BAREIS,323043956,N,Y,38.4386667,-122.3055353
MLS Listing,,Single Family Residential,10 Lupine Hill Rd,Napa,CA,94558,4990000,4,4.0,Napa,5726,517928,1980,106,871,,Active,,,https://www.redfin.com/CA/Napa/10-Lupine-Hill-Rd-94558/home/12216107,BAREIS,323043860,N,Y,38.3137809,-122.2537649
MLS Listing,,Mobile/Manufactured Home,415 Burgundy Cir S,Calistoga,CA,94515,184000,2,2.0,Chateau Calistoga,1250,,1976,110,147,,Active,,,https://www.redfin.com/CA/Calistoga/415-Burgundy-S-94515/home/185887698,BAREIS,323043442,N,Y,38.5798531,-122.5701085
MLS Listing,,Single Family Residential,14 Blackwood Ct,Napa,CA,94558,799000,5,3.5,Circle Oaks,2824,10075,1995,111,283,33,Active,,,https://www.redfin.com/CA/Napa/14-Blackwood-Ct-94558/home/12200864,BAREIS,323040166,N,Y,38.4080706,-122.2123596
MLS Listing,,Vacant Land,2077 Soda Canyon Rd,Napa,CA,94558,1995000,,,Napa,,1834312,,111,,,Active,,,https://www.redfin.com/CA/Napa/2077-Soda-Canyon-Rd-94558/home/12205722,BAREIS,323042404,N,Y,38.394719,-122.29341
MLS Listing,,Single Family Residential,1037 Shady Brook Ln,Napa,CA,94558,1750000,2,2.0,Napa,2131,105851,1951,111,821,,Active,,,https://www.redfin.com/CA/Napa/1037-Shadybrook-Ln-94558/home/12216353,BAREIS,323037666,N,Y,38.2939732,-122.2211368
MLS Listing,,Vacant Land,0 Shady Brook Ln,Napa,CA,94558,985000,,,Napa,,51836,,112,,,Active,,,https://www.redfin.com/CA/Unknown/Shadybrook-Ln-94558/home/17546881,BAREIS,323038145,N,Y,38.29451,-122.221626
MLS Listing,,Vacant Land,3765 - 3765 E Highway 128,St. Helena,CA,94574,550000,,,St. Helena,,7840800,,112,,,Active,,,https://www.redfin.com/CA/Saint-Helena/3765-E-Highway-128-94574/home/12199873,BAREIS,323041844,N,Y,38.5012313,-122.2644361
MLS Listing,,Single Family Residential,1670 Spring St,St. Helena,CA,94574,2095000,3,3.0,St. Helena,2384,7655,1998,112,879,,Active,,,https://www.redfin.com/CA/Saint-Helena/1670-Spring-St-94574/home/12194296,BAREIS,323041327,N,Y,38.5003132,-122.472392
MLS Listing,,Single Family Residential,127 Ullman Ct,Napa,CA,94559,1199000,4,2.5,Napa,2632,5001,2007,112,456,,Active,,,https://www.redfin.com/CA/Napa/127-Ullman-Ct-94559/home/17246718,BAREIS,323041764,N,Y,38.2897425,-122.2686906
MLS Listing,,Vacant Land,0 Golden Gate Dr,Napa,CA,94559,799000,,,Napa,,180774,,114,,,Active,,,https://www.redfin.com/CA/Napa/0-Golden-Gate-DR-94559/home/177896351,BAREIS,323041988,N,Y,38.22965,-122.3220894
MLS Listing,,Condo/Co-op,906 Marina Dr,Napa,CA,94559,855000,3,2.5,Newport North,1803,815,1980,114,474,555,Active,,,https://www.redfin.com/CA/Napa/906-Marina-Dr-94559/home/12209687,BAREIS,323041887,N,Y,38.2799163,-122.2849051
MLS Listing,,Single Family Residential,875 White Cottage Rd N,Angwin,CA,94508,3495000,2,2.0,Angwin,2388,261360,2000,114,1464,,Active,,,https://www.redfin.com/CA/Angwin/875-White-Cottage-Rd-N-94508/home/12197924,BAREIS,323041857,N,Y,38.5922325,-122.4485534
MLS Listing,,Single Family Residential,2723 Monticello Rd,Napa,CA,94558,1999999,4,3.0,Napa,2932,240016,1972,114,682,,Active,,,https://www.redfin.com/CA/Napa/2723-Monticello-Rd-94558/home/12201029,BAREIS,323041346,N,Y,38.3525887,-122.2314203
MLS Listing,,Vacant Land,0 Westridge Lot #245 Dr,Napa,CA,94558,70000,,,Berryessa Highlands,,10890,,116,,,Active,,,https://www.redfin.com/CA/Napa/Westridge-Lot-245-DR-Unknown/home/185806824,BAREIS,323040233,N,Y,38.2975381,-122.286865
MLS Listing,,Condo/Co-op,4048 Sonoma Hwy Unit 31B,Napa,CA,94558,345000,2,2.0,Napa,1750,119354,2008,117,197,725,Active,,,https://www.redfin.com/CA/Napa/4048-Sonoma-Hwy-94559/unit-31B/home/185792495,BAREIS,323041325,N,Y,38.2557651,-122.3353094
MLS Listing,,Mobile/Manufactured Home,157 Wisteria Dr,Calistoga,CA,94515,285000,2,2.0,Not Listed,1040,,,117,274,,Active,,,https://www.redfin.com/CA/Calistoga/157-Wisteria-Dr-94515/home/28570809,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41026300,N,Y,38.5803518,-122.5722484
MLS Listing,,Single Family Residential,541 Westgate Dr,Napa,CA,94558,1795000,3,2.5,Napa,2972,15625,1979,118,604,,Active,,,https://www.redfin.com/CA/Napa/541-Westgate-Dr-94558/home/12219908,BAREIS,323039955,N,Y,38.3541981,-122.2505389
MLS Listing,,Single Family Residential,330 Alta Mesa Cir,Napa,CA,94558,1495000,3,2.5,Napa,2731,5049,1998,118,547,483,Active,October-15-2023 01:00 PM,October-15-2023 03:00 PM,https://www.redfin.com/CA/Napa/330-Alta-Mesa-Cir-94558/home/12220186,BAREIS,323039963,N,Y,38.3568553,-122.2517849
MLS Listing,,Single Family Residential,7010 State Highway 128,Napa,CA,94558,949000,3,2.0,NAPA,1594,2728163,2001,118,595,,Active,,,https://www.redfin.com/CA/Napa/7010-State-Highway-128-94558/home/12200938,MLSListings,ML81931944,N,Y,38.474945,-122.138765
MLS Listing,,Condo/Co-op,3483 Valle Verde Dr,Napa,CA,94558,479000,2,1.5,Napa,970,1015,1972,119,494,355,Active,,,https://www.redfin.com/CA/Napa/3483-Valle-Verde-Dr-94558/home/12204228,BAREIS,323039860,N,Y,38.3260192,-122.2929465
MLS Listing,,Single Family Residential,100 Longhorn Ridge Rd,Napa,CA,94558,4745000,4,3.5,Longhorn Ridge,4558,6664680,2002,119,1041,417,Active,,,https://www.redfin.com/CA/Napa/100-Longhorn-Ridge-Rd-94558/home/12200715,BAREIS,323038388,N,Y,38.4078486,-122.1729091
MLS Listing,,Single Family Residential,1600 Adams St,St. Helena,CA,94574,1950000,2,2.0,St. Helena,1045,4234,2023,119,1866,,Active,,,https://www.redfin.com/CA/Saint-Helena/1600-Adams-St-94574/home/12194199,BAREIS,323039551,N,Y,38.5020925,-122.4737247
MLS Listing,,Single Family Residential,7816 Silverado Trl,Napa,CA,94558,5995000,3,3.5,Napa,3975,1806433,1994,120,1508,,Active,,,https://www.redfin.com/CA/Napa/7816-Silverado-Trl-94558/home/12200504,BAREIS,323032692,N,Y,38.4616796,-122.3647941
MLS Listing,,Vacant Land,180 Mund Rd,St. Helena,CA,94574,995000,,,St. Helena,,588060,,120,,,Active,,,https://www.redfin.com/CA/Saint-Helena/180-Mund-Rd-94574/home/12198887,BAREIS,323040061,N,Y,38.5306304,-122.4657645
MLS Listing,,Single Family Residential,3353 Old Lawley Toll Rd,Calistoga,CA,94515,1700000,3,2.0,Calistoga,1848,1720620,1986,121,920,,Active,,,https://www.redfin.com/CA/Calistoga/3353-Old-Lawley-Toll-Rd-94515/home/161440292,BAREIS,323034404,N,Y,38.6170129,-122.5898084
MLS Listing,,Mobile/Manufactured Home,201 Jane Way,Napa,CA,94558,287500,2,2.0,Oaktree Vineyard,1056,,1984,121,272,1010,Active,,,https://www.redfin.com/CA/Napa/201-Jane-Way-94558/home/12223315,BAREIS,323035782,N,Y,38.33763,-122.3245915
MLS Listing,,Single Family Residential,3100 Soda Canyon Rd,Napa,CA,94558,875000,2,2.0,Napa,928,119790,1982,121,943,,Active,,,https://www.redfin.com/CA/Napa/3100-Soda-Canyon-Rd-94558/home/12200731,BAREIS,323039765,N,Y,38.430846,-122.3003651
MLS Listing,,Single Family Residential,2004 Wine Country Ave,Napa,CA,94558,1450000,4,3.5,Not Listed,2354,5022,2023,122,616,,Active,,,https://www.redfin.com/CA/Napa/2004-Wine-Country-Ave-94558/home/176796689,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41030025,N,Y,38.3327436,-122.3302597
MLS Listing,,Single Family Residential,2034 Wine Country Ave,Napa,CA,94558,1895590,4,3.5,Not Listed,2846,5168,2023,122,666,,Active,,,https://www.redfin.com/CA/Napa/2034-Wine-Country-Ave-94558/home/176796685,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41030023,N,Y,38.3324426,-122.3308954
MLS Listing,,Mobile/Manufactured Home,311 Mark Way,Napa,CA,94558,299000,3,2.0,Napa Valley Sun Community,1404,,2005,122,213,747,Active,,,https://www.redfin.com/CA/Napa/311-Mark-Way-94558/home/12224635,BAREIS,323038361,N,Y,38.3482345,-122.3328723
MLS Listing,,Vacant Land,0 Trubody Ln,Napa,CA,94558,12500000,,,Napa,,2052983,,123,,,Active,,,https://www.redfin.com/CA/Unknown/Trubody-Ln-94558/home/185709398,BAREIS,323037148,N,Y,38.3775409,-122.335099
MLS Listing,,Single Family Residential,2000 Atlas Peak Rd,Napa,CA,94558,14300000,7,8.5,Napa,8200,125453,2010,125,1744,,Active,,,https://www.redfin.com/CA/Napa/2000-Atlas-Peak-Rd-94558/home/12219790,BAREIS,323038157,N,Y,38.3623975,-122.2662306
MLS Listing,,Multi-Family (2-4 Unit),1300 Wooden Valley Rd,Napa,CA,94558,5498000,4,3.5,Napa,3203,2722500,1972,126,1717,,Active,,,https://www.redfin.com/CA/Napa/1300-Wooden-Valley-Rd-94558/home/12201008,BAREIS,323036027,N,Y,38.384427,-122.191339
MLS Listing,,Mobile/Manufactured Home,770 Lincoln Ave #6,Napa,CA,94558,179900,2,1.0,Napa Valley Manor,854,,2004,127,211,,Active,,,https://www.redfin.com/CA/Napa/770-Lincoln-Ave-94558/unit-6/home/40492018,BAREIS,323037837,N,Y,38.312826,-122.2888046
MLS Listing,,Mobile/Manufactured Home,16 Los Robles Ct,St. Helena,CA,94574,399000,2,2.0,Vineyard Valley Mobile Home Park,1440,,1986,127,277,,Active,October-15-2023 12:00 PM,October-15-2023 03:00 PM,https://www.redfin.com/CA/Saint-Helena/16-Los-Robles-Ct-94574/home/12223029,BAREIS,323034263,N,Y,38.5114264,-122.4588209
MLS Listing,,Vacant Land,,American Canyon,CA,94503,950000,,,AMERICAN CANYON,,1378674,,128,,,Active,,,https://www.redfin.com/CA/American-Canyon/Undisclosed-address-94503/home/185643328,MLSListings,ML81930729,N,Y,38.1749178,-122.2608044
MLS Listing,,Townhouse,885 Marina Dr,Napa,CA,94559,900000,3,2.5,Napa,1838,797,1979,128,490,555,Active,,,https://www.redfin.com/CA/Napa/885-Marina-Dr-94559/home/12209675,BAREIS,323035569,N,Y,38.279157,-122.284494
MLS Listing,,Single Family Residential,5090 State Highway 128,Napa,CA,94558,764000,3,2.0,Napa,2084,298822,1962,129,367,,Active,,,https://www.redfin.com/CA/Napa/5090-State-Highway-128-94558/home/12200698,BAREIS,323037720,N,Y,38.4409305,-122.192054
MLS Listing,,Vacant Land,106 Westgate Dr,Napa,CA,94558,1100000,,,Napa,,24829,,130,,,Active,,,https://www.redfin.com/CA/Napa/106-Westgate-Dr-94558/home/12219793,BAREIS,323037523,N,Y,38.3630751,-122.2649861
MLS Listing,,Single Family Residential,1617 Inglewood Ave,St. Helena,CA,94574,5500000,3,3.5,St. Helena,3753,11700,2018,132,1465,,Active,,,https://www.redfin.com/CA/Saint-Helena/1617-Inglewood-Ave-94574/home/12200030,BAREIS,323030491,N,Y,38.484686,-122.453049
MLS Listing,,Single Family Residential,20 Bonita Ave,Napa,CA,94559,1079000,3,2.0,Napa,1438,5645,1950,132,750,,Active,,,https://www.redfin.com/CA/Napa/20-Bonita-Ave-94559/home/12191207,BAREIS,323034001,N,Y,38.3012487,-122.2713083
MLS Listing,,Townhouse,1152 Walnut St,Napa,CA,94559,674888,3,2.0,NAPA,1268,1746,1975,133,532,396,Active,,,https://www.redfin.com/CA/Napa/1152-Walnut-St-94559/home/12187128,MLSListings,ML81928512,N,Y,38.2993563,-122.2988436
MLS Listing,,Single Family Residential,2080 Mount Veeder Rd,Napa,CA,94558,1500000,3,2.0,Napa,2512,437342,1938,133,597,,Active,,,https://www.redfin.com/CA/Napa/2080-Mount-Veeder-Rd-94558/home/12201451,BAREIS,323034651,N,Y,38.3628036,-122.4065745
MLS Listing,,Vacant Land,18 Chestnut Ct,Napa,CA,94558,125000,,,Circle Oaks,,10433,,133,,29,Active,,,https://www.redfin.com/CA/Napa/18-Chestnut-Ct-94558/home/79069148,BAREIS,323035010,N,Y,38.4036673,-122.2066475
MLS Listing,,Vacant Land,1085 Rimrock Dr,Napa,CA,94558,98000,,,Berryessa Highlands,,10724,,134,,,Active,,,https://www.redfin.com/CA/Napa/1085-Rimrock-Dr-94558/home/12198138,BAREIS,323035255,N,Y,38.5094569,-122.1908125
MLS Listing,,Vacant Land,1091 Rimrock Dr,Napa,CA,94558,120000,,,Berryessa Highlands,,10711,,134,,,Active,,,https://www.redfin.com/CA/Napa/1091-Rimrock-Dr-94558/home/12198146,BAREIS,323035966,N,Y,38.5090918,-122.1906795
MLS Listing,,Mobile/Manufactured Home,6468 Washington St #175,Yountville,CA,94599,295000,2,2.0,Rancho de Napa,1440,,1972,134,205,,Active,,,https://www.redfin.com/CA/Yountville/6468-Washington-St-94599/unit-175/home/39579282,BAREIS,323034212,N,Y,38.400443,-122.355254
MLS Listing,,Condo/Co-op,1120 Peppertree Cir,St. Helena,CA,94574,759000,3,2.0,Peppertree,1320,2410,1980,134,575,375,Active,,,https://www.redfin.com/CA/Saint-Helena/1120-Peppertree-Cir-94574/home/12194955,BAREIS,323029887,N,Y,38.5090655,-122.4595814
MLS Listing,,Condo/Co-op,588 Main St #314,Napa,CA,94559,1550000,2,2.0,Napa,1575,832,2009,137,984,655,Active,,,https://www.redfin.com/CA/Napa/588-Main-St-94559/unit-314/home/28893455,BAREIS,323033966,N,Y,38.2965877,-122.2832017
MLS Listing,,Single Family Residential,1605 Sylvaner Ave,St. Helena,CA,94574,2550000,3,3.0,St. Helena,1974,8864,1978,138,1292,,Active,,,https://www.redfin.com/CA/Saint-Helena/1605-Sylvaner-Ave-94574/home/12194863,BAREIS,323027789,N,Y,38.4930936,-122.4805346
MLS Listing,,Single Family Residential,2551 Grant St,Calistoga,CA,94515,6495000,6,5.0,Calistoga,6197,124146,1881,138,1048,,Active,,,https://www.redfin.com/CA/Calistoga/2551-Grant-St-94515/home/12196991,BAREIS,323032337,N,Y,38.5890338,-122.5912101
MLS Listing,,Condo/Co-op,588 Main St #210,Napa,CA,94559,790000,1,1.0,Napa,948,871,2009,140,833,500,Active,,,https://www.redfin.com/CA/Napa/588-Main-St-94559/unit-210/home/28893439,BAREIS,323034623,N,Y,38.2965877,-122.2832017
MLS Listing,,Single Family Residential,1165 Green Valley Rd,Napa,CA,94558,16400000,6,7.0,Napa,7810,472626,2013,140,2100,,Active,,,https://www.redfin.com/CA/Napa/1165-Green-Valley-Rd-94558/home/12212181,BAREIS,323025801,N,Y,38.2867004,-122.2241523
